id,names,categories,altCategories,websites,socials,phones,brand,street,city,postcode,state,country
08f26716c310c423039bc035064c20a5,Backroad Lace Boutique,fashion_accessories_store,,"[""http://www.backroadlaceboutique.com/""]",,"[""2172573848""]",,103 E Washington St,Pittsfield,62363,IL,US
08f265e6739864da03333d60a672bc9e,Ooh la la Yellville Arkansas,clothing_store,,"[""http://oohlalayellville.com/""]",,"[""8704045965""]",,425 Highway 62 E,Yellville,72687,AR,US
08f265e38802c35c032d4ca4827760ad,Urban Chic Boutique,women's_clothing_store,,"[""http://www.shopurbanchicxo.com""]","[""https://www.facebook.com/102210011137599""]",,,,Mountain Home,,AR,US
08f265e3881660b203c00c569966b838,Freckles Chic,women's_clothing_store,,"[""http://shopfreckleschic.com""]","[""https://www.facebook.com/113277602071502""]","[""+18704259667""]",,503 S College St,Mountain Home,72653-3924,AR,US
08f2658d6d8db5aa03f203697e1b0964,Zen + Zeus Clothing Co.,women's_clothing_store,,"[""https://zenandzeus.com/""]","[""https://www.facebook.com/100553972125091""]","[""+18708569387""]",,100 W Main St,Hardy,72542-9538,AR,US
08f26ed7a156236d0300036355f1dbab,Black Market Arkansas // BLK MKT ARK,clothing_store,,"[""http://www.blkmktark.com""]","[""https://www.facebook.com/569742299815317""]","[""+14792498734""]",,121 W Township St,Fayetteville,72703-2816,AR,US
08f26ed44b6ec41d034ddefeb50611ef,francesca's,women's_clothing_store,,"[""https://www.francescas.com/""]","[""https://www.facebook.com/432898656737049""]","[""+14793391035""]","{""names"":{""common"":[{""value"":""francesca's"",""language"":""local""}],""official"":null,""alternate"":null,""short"":null},""wikidata"":null}",4201 N Shiloh Dr,Fayetteville,72703-5180,AR,US
08f26ed44bd733a903e508a3e9a5a264,Max and Addy,clothing_store,,"[""http://www.maxandaddy.com""]","[""https://www.facebook.com/1010595775655687""]","[""+14695249335""]",,4262 S Thompson St Suite C,,72764,,US
08f26ed44c0417260340df9d14a9e07b,L.S Boutique,clothing_store,,"[""http://shoplogonstitch.com""]","[""https://www.facebook.com/525266007564698""]","[""+14796594875""]",,529 Holcomb St,Springdale,72764-5324,AR,US
08f26ed44c12975e0366d7d9ec040739,The Uncommon Label,clothing_store,,"[""http://theuncommonlabel.com""]","[""https://www.facebook.com/111332027666895""]","[""+14792009161""]",,132 W Emma Ave,Springdale,72764-4305,AR,US
08f26ed44d913b1a038e0de37a731bda,Impressions Online Boutique,clothing_store,,"[""http://shopimpressions.com""]","[""https://www.facebook.com/145008682233269""]","[""+14793012292""]",,2002 Ford Ave,Springdale,72764-4788,AR,US
08f26ed7240e28c0032c002dd80a2898,Motis & CO Boutique,women's_clothing_store,,"[""http://www.therusticcactus.com""]","[""https://www.facebook.com/167578963924660""]","[""+14793874776""]",,2206 S Maple St,Carthage,64836-2808,MO,US
08f26ed3b382a79d035b2569a9918d49,Hooked for Life Gift Shop,women's_clothing_store,,"[""http://www.shophookedforlife.com""]","[""https://www.facebook.com/1868177413450369""]","[""+14797381613""]",,200 N Parrott Dr,Huntsville,72740-9533,AR,US
08f26ed55bc4062803675e687310fbb9,Apricot Lane Boutique,women's_clothing_store,,"[""https://apricotlaneboutique.com/rogers/""]",,"[""4795537086""]",,3938 S Grand Ave Ste C100,Rogers,72758,AR,US
08f26ed5582ca86a0359784be4c96e6a,francesca's,women's_clothing_store,,"[""https://www.francescas.com/""]","[""https://www.facebook.com/426902724165668""]","[""+14793586491""]","{""names"":{""common"":[{""value"":""francesca's"",""language"":""local""}],""official"":null,""alternate"":null,""short"":null},""wikidata"":null}",2203 S Promenade Blvd,Rogers,72758-8819,AR,US
08f26ed5582c1a0503cc36c2d9817e4b,fab'rik Rogers,women's_clothing_store,,"[""http://www.fabrikstyle.com""]","[""https://www.facebook.com/108718537325653""]","[""+14793726015""]",,2203 S Promenade Blvd,Rogers,72758-8819,AR,US
08f26ed550b03865032be7e03a7fe9bf,Southern Style,children's_clothing_store,,"[""http://www.southernstylebentonville.com""]","[""https://www.facebook.com/598825800258329""]","[""+14797156610""]",,116 S Main St,Bentonville,72712-5961,AR,US
08f26ed54ebadb3503e7a50118f310fa,Curvy Chick's,women's_clothing_store,,"[""http://curvy-chicks.com""]","[""https://www.facebook.com/106039954130011""]","[""+14797211311""]",,314 W Walnut St,Rogers,72756-4567,AR,US
08f26ed54eb540d4037bbe868e6e57aa,Women's Pavilion,clothing_store,,"[""http://www.mywomenspavilion.com""]","[""https://www.facebook.com/258355645319""]","[""+14799367050""]",,122 S 1st St,Rogers,72756-4502,AR,US
08f26ed56695c65a036722875c9cb8bf,Broken Window Creations,women's_clothing_store,,"[""https://www.brokenwindow.boutique""]","[""https://www.facebook.com/270907476710476""]","[""+14798024857""]",,827 Slack St,Pea Ridge,72751-3703,AR,US
08f26ed16e269d19032056e5513907b3,Wonderfully Made,children's_clothing_store,,"[""https://hellowonderfullymade.com""]","[""https://www.facebook.com/389116971202176""]","[""+18703505505""]",,103 Public Sq,Berryville,72616-3936,AR,US
08f26ed10829ac9c03452ae7b95f1925,Regalia Handmade Clothing Studio,women's_clothing_store,,"[""http://www.regaliahandmadeclothing.com""]","[""https://www.facebook.com/342486538890""]","[""+14792532202""]",,16 White St,Eureka Springs,72632-3038,AR,US
08f26eda63b26c5b03a2b084a17661b9,The Calamity Cactus,clothing_store,,"[""http://www.calamitycactus.com""]","[""https://www.facebook.com/305028510109414""]","[""+18702044091""]",,123 E Stephenson Ave,Harrison,72601-4327,AR,US
